gvkey,fyear,TFP
25921,2003,-.3813025
25921,2004,-.4243686
25921,2005,-.512638
25921,2010,-.3631323
25921,2011,-.2946845
25922,1993,-.1648462
25922,1994,-.2875208
25922,1995,-.257927
25922,1996,-.242763
25922,1997,-.1902593
25922,1998,.095449
25922,1999,.0932883
25922,2000,-.2225948
25922,2001,.0753105
25922,2002,.081516
25922,2003,-.0017763
25922,2004,-.5137209
25922,2005,-.5173343
25922,2006,-.5249442
25922,2007,-.4151872
25922,2008,-.2383572
25922,2009,-.2462209
25922,2010,-.7800639
25922,2011,-.5907422
25922,2012,-.2899333
25922,2013,-.2772081
25922,2014,-.2169573
25922,2015,-.2283121
25922,2016,-.200823
25923,1988,-.3336484
25923,1989,-.356666
25923,1990,-.4147306
25923,1991,-.5376244
25923,1992,-.3992072
25923,1993,-.4533156
25923,1994,-.4071054
25923,1995,-.4342788
25923,1996,-.4237063
25923,1997,-.3599114
25923,1998,-.3705967
25923,1999,-.3222968
25923,2000,-.3551525
25923,2001,-.5028392
25923,2002,-.5645931
25923,2003,-.5022667
25923,2004,-.4891593
25923,2005,-.3828925
25923,2006,-.6015443
25923,2007,-.570734
25923,2008,-.6121039
25923,2009,-1.036162
25923,2010,-1.947476
25923,2011,-1.069866
25923,2012,-1.066199
25923,2013,-1.223056
25925,1993,-1.408228
25925,1994,-1.371642
25929,1998,-.8276315
25929,2000,-2.322579
25929,2004,-1.365642
25929,2007,-2.32235
25929,2010,-1.030809
25932,1993,-.4466768
25932,1994,-.7791933
25932,1995,-.9158414
25932,1996,-1.299005
25935,1994,-1.276076
25935,1995,-1.594313
25935,1996,-1.519422
25935,2007,.2710066
25935,2008,-.0739342
25935,2009,.0768482
25935,2010,.2962156
25935,2011,-.0754417
25935,2012,-.4421876
25935,2013,-.1279553
25935,2014,-.34457
25935,2015,-.0240943
25935,2016,-.1052011
25937,2003,-1.659331
25944,1994,.2606738
25944,1995,.2023708
25944,1996,.2580371
25944,1997,.2819368
25944,1998,.2509774
25944,1999,-.2386896
25944,2000,.1063894
25944,2001,.3286592
25944,2002,.2077533
25944,2003,-.1461557
25946,1994,-.3454308
25946,1995,-.4372747
25946,1996,-.3133172
25946,1997,-.3427224
25946,1998,-.279441
25946,1999,-.2497331
25946,2000,-.2803802
25946,2001,-.3551454
25946,2002,-.4509067
25946,2003,-.3744783
25946,2004,-.4190434
25946,2005,-.3665165
25946,2006,-.3825151
25946,2007,-.504144
25946,2008,-.8610989
25946,2009,-.7964567
25946,2010,-.6386578
25946,2011,-.6723233
25946,2012,-.6465664
25946,2013,-.687041
25949,1994,-.3808652
25955,1994,-.3768014
25955,1995,-.4116081
25955,1996,-.2764338
25955,1997,-.4757811
25956,1994,.1168798
25956,1995,.0285448
25956,1996,-.0094737
25956,1997,.1457918
25956,1998,.2971434
25956,1999,.0082109
25956,2000,-.0594876
25958,1993,-.335986
25958,1994,-.0391446
25958,1995,-.4536004
25964,1994,-.5427031
25964,1995,-.1185108
25964,1996,-.031264
25964,1997,.0273356
25964,1998,.0741136
25964,1999,-.2010271
25964,2000,-.212361
25964,2001,-.2303927
25964,2002,-.5171096
25964,2003,-.4476724
25964,2004,-.1443691
25964,2007,-.0600055
25964,2008,-.0668448
25964,2009,-.0410324
25964,2010,-.2636802
25964,2011,-.1023579
25964,2012,-.0084442
25964,2013,-.1877034
25964,2014,-.1477572
25964,2015,-.3691585
25964,2016,-.4883955
25965,1994,-.7734608
25965,1995,-.9670343
25965,1996,-.2340822
25965,1997,-.9705631
25972,1995,-.1000118
25972,1996,-.1577578
25972,1997,-.257523
25972,1998,-.2842577
25972,1999,-.489785
25972,2000,-.7314612
25972,2001,-.2850856
25972,2002,-.2980284
25972,2003,-.2471658
25972,2004,-.1414403
25972,2005,-.1344889
25972,2006,-.3092307
25972,2007,-.5989701
25972,2008,-.4652289
25972,2009,-.5347428
25972,2010,-.4762467
25976,1998,-.5273551
25976,1999,-.1686768
25976,2001,-1.15249
25976,2002,-.5060635
25976,2003,-.7949432
25976,2006,-2.273351
25976,2007,-2.457563
25978,1996,.424615
25978,1997,.651419
25978,1998,.1862625
25978,1999,-.8584787
25978,2000,-2.505669
25978,2002,-2.856874
25978,2003,-.9830719
25978,2004,-.8233588
25978,2005,-.8789744
25978,2006,-.6648722
25978,2007,-.6393221
25978,2008,-.6317213
25978,2009,-.5140468
25978,2010,-.5266177
25978,2011,-.4560561
25978,2012,-1.403631
25978,2013,-1.022098
25978,2014,-1.133614
25978,2015,-1.014232
25978,2016,-1.884423
25980,1996,.1972126
25980,1997,.253268
25980,1998,.2618805
25980,1999,.0603174
25980,2000,.2559554
25980,2001,.2177958
25980,2002,.4027885
25980,2003,.4699642
25980,2004,.705348
25980,2005,.6196328
25980,2006,.3558663
25980,2007,.0164006
25980,2008,-.1860543
25980,2009,-.1023169
25980,2010,-.1468414
25980,2011,-.0604084
25980,2012,-.0380211
25981,1994,-.2231222
25981,1995,-.53672
25981,1996,-.5076518
25981,1997,-.3341658
25981,1998,-.4792412
25981,1999,-.4590567
25981,2000,-.4508782
25981,2001,-.52233
25981,2002,-.5133099
25981,2003,-.5554308
25983,1994,.380016
25983,1995,.2144619
25983,1996,.284822
25983,1997,-.2208164
25983,1998,.0863806
25984,1995,-.8690407
25984,1996,-.4435676
25984,1997,-.5738873
25984,1998,-.446949
25984,1999,-.4660996
25984,2000,-1.996493
25984,2001,-.4573651
25984,2002,-.2534468
25987,1995,-.6401356
25987,1996,-.7129395
25987,1997,-.6817251
25987,1998,-.5403737
25987,1999,-.5247877
25987,2000,-.5146182
25987,2001,-.5998988
25987,2002,-.6668643
25987,2003,-.3834538
25987,2004,-.6256293
25989,1993,-.1297114
25989,1994,-.217708
25991,1994,-.8466814
25991,1995,-.9366103
25991,1996,-.6703418
25991,1997,-.6982972
25991,1998,-.6108487
25991,1999,-.590912
25991,2000,-.7339504
25991,2001,-.6413239
25991,2002,-.5312908
25991,2003,-.5920858
25996,1993,-.0381801
26000,1997,-.7409465
26000,1998,-1.303548
26000,1999,-.8317841
26000,2000,-1.147934
26003,1993,-.4170043
26004,1994,.0204779
26005,1993,2.255256
26008,1994,-.3782919
26008,1995,-.4327493
26008,1996,-.3527421
26008,1997,-.142287
26008,1998,-.260695
26008,1999,-.372867
26008,2000,-.2925497
26008,2001,-.2525291
26008,2002,-.3700956
26009,1996,.1839908
26009,1997,-.0046336
26009,1998,.1970656
26009,1999,-.3529177
26010,1996,-.3459514
26010,1997,-.484237
26010,1998,-1.055022
26010,1999,-.6165125
26010,2000,-.9101325
26011,1994,.3224019
26011,1995,.029599
26011,1996,.1972518
26011,1997,.3610073
26011,1998,.5321498
26011,1999,.5329041
26011,2000,.3178256
26011,2001,.1913016
26011,2002,-.0881963
26011,2003,-.5445437
26011,2004,-.5117245
26011,2005,-.344937
26011,2006,-.3814009
26011,2007,-.2443029
26011,2008,-.2567487
26011,2009,-.4349113
26011,2010,-.4245618
26011,2011,-.4372303
26011,2012,-.4664462
26011,2013,-.4693551
26012,1994,.458352
26012,1995,.4881008
26012,1996,.5993412
26012,1997,.5156824
26012,1998,.3158445
26012,1999,.1936343
26012,2000,.394238
26012,2001,.3379181
26012,2002,.1418477
26012,2003,-.0332216
26012,2004,-.2469486
26012,2005,-.1358153
26012,2006,-.1859483
26012,2007,-.1719174
26012,2008,-.2462388
26012,2009,-.3968594
26012,2010,-.3422819
26012,2011,-.3538554
26012,2012,-.3418974
26012,2013,-.3767126
26012,2014,-.3530191
26012,2015,-.3945852
26012,2016,-.4908907
26013,1995,-.5600119
26013,1998,-.210537
26013,1999,-.4105132
26013,2000,.2849991
26013,2001,.2428398
26013,2002,.2470372
26013,2003,.4628617
26013,2004,.3519414
26013,2005,.4596186
26013,2006,.4872463
26013,2007,.579039
26013,2008,.1555077
26013,2009,-.2109518
26013,2010,.4070754
26013,2011,.2503328
26013,2012,.4855424
26013,2013,.5836499
26013,2014,.6738626
26014,1994,-.1507722
26014,1995,-.4258312
26014,1996,-.1983106
26014,1997,-.5348643
26014,1998,-.5330534
26014,1999,-.5374239
26014,2000,-.5536584
26015,1995,.3143145
26015,1996,.6436292
26015,1997,.3003032
26015,1998,-1.207789
26015,2000,-1.097889
26015,2001,-.3012752
26015,2002,-2.440487
26015,2004,-.390646
26015,2005,-.9924513
26015,2006,.5244018
26015,2007,.6403144
26015,2008,.0237789
26015,2010,-3.30294
26018,1999,-.3122981
26018,2000,-.5148823
26018,2001,-1.650337
26019,1994,-.2275443
26019,1995,-.2266847
26019,1996,-.3071878
26019,1997,-.1439963
26019,1998,-.1502001
26019,1999,-.1246917
26019,2000,-.1979282
26019,2001,-.4081938
26019,2002,-.335364
26019,2003,-.3376448
26019,2004,-.3315859
26019,2005,-.3486405
26019,2006,-.3555575
26019,2007,-.4387451
26019,2008,-.3555913
26021,1994,-.2673036
26021,1997,.0464558
26021,1998,.1535777
26021,1999,-.1434434
26021,2000,-.4597307
26021,2001,-.3662213
26021,2002,-.4039127
26021,2003,-.7883838
26021,2004,-1.201977
26021,2005,-.7892752
26021,2006,-.6266851
26021,2007,-.77982
26021,2008,-.9485141
26021,2009,-.7682743
26021,2010,-.3848445
26021,2011,-.502051
26021,2012,-.6733672
26021,2013,-.6226973
26021,2014,-.6626944
26021,2015,-.3996454
26021,2016,-.6616364
26023,1993,-.4623178
26023,1994,-.4521816
26023,1995,-.358953
26023,1996,-.3009681
26023,1997,-.4300291
26023,1998,-.3522765
26023,1999,-.3433798
26026,1993,-.209921
26026,1994,-.9867311
26026,1997,-.1765032
26026,1998,-.4578991
26026,1999,-.861584
26034,1996,-1.387923
26036,1993,.0807472
26036,1994,.3246366
26038,2004,.0432489
26038,2005,.4074382
26038,2006,1.031046
26038,2007,.5465776
26038,2008,-.9395766
26038,2009,-2.768364
26038,2010,-1.74388
26038,2012,-1.325613
26044,1995,.3588168
26044,2000,-.4079985
26044,2001,-.6177862
26044,2006,-1.729597
26044,2007,-1.935547
26044,2008,-1.896882
26044,2009,-.9837583
26045,1995,-1.714978
26045,1996,-1.491058
26045,1997,-2.088078
26045,1999,-1.822118
26045,2000,-2.626196
26045,2001,-1.822313
26045,2002,-1.690946
26045,2003,-.3683204
26045,2004,-.3748027
26045,2005,-.7219948
26045,2006,-.6507789
26045,2007,-.5955498
26045,2008,-.0940145
26045,2009,-.6990931
26045,2010,-.5838481
26045,2011,-.7221751
26045,2012,-.8411425
26045,2013,-.605916
26045,2014,-.7945668
26045,2015,-.559356
26045,2016,-.7628093
26050,1996,-1.525174
26050,1997,-.7083864
26050,1998,-.4456376
26050,2003,-.360991
26050,2005,-.2378182
26050,2006,-.3491334
26050,2007,.0860655
26050,2008,.0066428
26060,1997,-.579435
26060,1998,-.6509338
26060,1999,-.6607699
26061,1995,-.139984
26061,1997,-.1124754
26061,1998,.3875197
26061,1999,.4067282
26061,2000,.4242854
26061,2001,-.0788777
26061,2002,.1024743
26061,2003,.0900704
26061,2004,-.0004531
26061,2005,-.179294
26061,2006,-.1102632
26061,2009,-.7291847
26061,2010,-.3858988
26061,2011,-.0511761
26061,2012,.1402265
26061,2013,.3551117
26061,2014,.2355398
26061,2015,.0881914
26061,2016,-.0539474
26064,1995,-.5526139
26064,1996,-.4976875
26064,1997,-.5426271
26064,2002,-1.451239
26064,2003,-1.018453
26064,2004,-1.308177
26064,2005,-1.609795
26064,2006,-1.800575
26064,2007,-.6626889
26069,2013,.3322099
26069,2014,.9056728
26126,2016,-.1739554
26142,2014,-.8699984
26142,2015,-.915352
26144,2016,-.2112055
26147,2016,-.412694
26156,2016,-.0246812
26157,2016,-.4700531
26251,2015,-.7740518
26304,2015,-.2276472
26304,2016,-.0048849
26305,2015,-.3952606
26305,2016,-.4012658
26335,2016,-.0320674
26343,2016,-.5850267
26360,1998,-.4573606
26360,1999,-.0778185
26360,2000,-.654015
26360,2001,-.1482162
26360,2002,-1.638492
26361,2016,-.3112553
26367,2016,-3.648843
26368,2015,-.6555052
26368,2016,-.8053529
26374,2007,-1.308198
26374,2008,-1.382768
26381,2016,.3319877
26494,2016,-.5200568
26495,2015,-.2451059
26495,2016,-.2174027
26523,2002,-.6347507
26523,2003,-1.098322
26523,2004,-1.127757
26523,2005,-.8658415
26523,2008,-2.146713
26539,2004,-1.302031
26539,2007,-.3131323
26539,2008,.2109914
26539,2009,-.2143247
26539,2010,-.2810801
26539,2011,-.2146273
26539,2012,-.3004833
26539,2013,-.5786752
26539,2014,.2570546
26539,2016,-.6144766
26545,2016,1.191086
26557,1995,-.5637403
26557,1996,-.4571927
26557,1997,-.4492674
26557,1998,-.3408955
26557,1999,-.3298723
26557,2002,-.2040812
26557,2003,-.3330926
26557,2004,-.2378844
26557,2005,-.3925557
26557,2006,-.2014155
26560,2016,.0493265
26573,2016,.0567661
26582,1994,-.4987428
26582,1995,-.5839109
26582,1996,-.4481925
26582,1997,-.4546342
26582,1998,-.5347648
26582,1999,-.5294212
26582,2000,-.4101971
26590,2015,.0348666
26590,2016,-.0217921
26677,2016,-.8201506
26709,2016,-.067569
26722,2016,1.371805
26753,2016,-.7902969
26768,2012,-.6417491
26768,2014,-.7001863
26768,2015,-.3921441
26768,2016,.3830634
26812,2016,-.4312294
26852,2000,-.8457854
26900,1995,-.3505323
26900,1996,-.289245
26900,1997,-.2655869
26900,1998,-.4224484
26900,1999,-.5806243
26900,2000,-.5703602
26900,2001,-.478027
26900,2002,-.5535942
26900,2003,-.5864199
26900,2004,-.6306577
26900,2005,-.5554747
26900,2006,-.4928756
26900,2007,-.4668891
26900,2008,-.453335
26900,2009,-.5920429
26900,2010,-.6285251
26900,2011,-.6277385
26900,2012,-.7703578
26900,2013,-.8868783
26900,2015,-.866647
26909,2001,-.8394216
27014,2016,-.0398436
27054,2016,.4418899
27148,2016,-.0553096
27199,2013,.1450332
27199,2016,-.8901393
27364,2016,-2.465762
27387,2016,-.8359346
27517,2003,-.3658822
27517,2004,-.1090132
27622,1998,-.5436457
27622,1999,-.6752821
27622,2000,-.6725263
27622,2001,-.7425267
27636,2016,-1.804341
27638,2016,-.2338978
27701,1999,-4.297424
27747,1999,-.3909815
27755,1994,-.027787
27755,1995,-.2059083
27755,1996,.1710217
27755,1997,-.0734626
27755,1998,-.0202103
27755,1999,-.7037213
27755,2000,-.0528383
27760,1999,.9042405
27760,2000,.8764125
27760,2001,.5996348
27760,2002,.6094006
27760,2003,-.1458341
27760,2004,-.0823982
27760,2005,-.2573373
27760,2006,-.4167807
27760,2007,-1.614636
27760,2008,-1.308334
27760,2009,-.9670095
27760,2010,-1.423804
27760,2011,-.6965702
27760,2012,-.4338018
27760,2013,-.2102242
27760,2014,-.0652232
27760,2015,.2258756
27760,2016,.1934871
27765,1997,-.7073251
27765,1998,-2.289159
27765,1999,-.7221045
27765,2000,-.7486756
27765,2001,-1.077825
27765,2002,-.5635778
27771,1995,-1.312363
27771,1996,-.4238218
27771,1997,-2.272851
27771,1998,-.367442
27771,1999,-.4214708
27771,2000,-.3889543
27771,2001,-.4414204
27771,2002,-1.04224
27771,2003,-.6391686
27771,2004,-.3783287
27771,2005,-.4267828
27771,2006,-.7692934
27773,1994,.1436201
27773,1995,.0969454
27773,1996,.0232665
27773,1997,.0361511
27773,1998,-.0475195
27775,1993,.3838474
27776,1995,-.4336127
27776,1996,-.4312265
27776,1997,-.4161157
27776,1998,-.5451226
27776,1999,-.8886462
27776,2000,-.7831979
27776,2001,-.7835348
27776,2002,-.8634342
27776,2003,-.7747215
27776,2004,-.6523541
27776,2005,-.6015647
27776,2006,-.6280478
27776,2007,-.4366512
27776,2008,-.1976507
27776,2009,-.6478672
27776,2010,-.7321393
27776,2011,-.5734754
27776,2012,-.7415085
27776,2013,-.7812354
27776,2014,-.6342703
27776,2015,-.6220343
27776,2016,-.7048885
27782,1993,-.1326379
27782,1994,-.1205229
27784,1998,-.7715054
27785,1993,-.1931712
27785,1994,.2114209
27785,1995,-.050559
27785,1996,-1.936982
27786,1995,-.0678366
27786,1996,.0456189
27786,1999,.1843231
27786,2000,.1900879
27786,2001,.6657516
27786,2002,.2604799
27786,2003,.3663463
27786,2004,.3992186
27786,2005,.2841938
27786,2006,.3983058
27786,2007,.2191983
27786,2008,-.2629854
27786,2010,-.1871176
27786,2011,-.5560735
27786,2012,-1.290388
27786,2013,-.3201753
27786,2014,.3395546
27788,1996,-.3927388
27788,1997,-.3098524
27788,1998,-.358616
27788,1999,-.8931813
27789,1993,.0395055
27789,1994,-1.208687
27789,1995,-1.012521
27789,1996,-.3444888
27789,1997,-.2906705
27790,1996,-.8393137
27790,1997,-.8103698
27790,1998,-.7709276
27790,1999,-.7449386
27790,2000,-.5390934
27790,2001,-.5305893
27790,2002,-.5196969
27790,2003,-.6129819
27790,2004,-.6848395
27790,2005,-.684131
27790,2006,-.6851737
27790,2007,-.7521724
27790,2008,-.680792
27790,2009,-.902469
27790,2010,-.9384987
27790,2011,-.9015539
27790,2012,-1.056558
27790,2013,-1.049693
27790,2014,-1.130151
27790,2015,-1.1238
27790,2016,-1.056084
27793,1997,-.2882234
27793,1998,-.3923957
27793,1999,-.4526212
27794,1995,-.8311886
27794,1996,-.711222
27794,1997,-.3422721
27794,1998,.0032998
27794,1999,-.0020901
27794,2000,.0246054
27794,2001,.413725
27794,2002,-.020437
27794,2003,.1646527
27794,2004,.2595626
27794,2005,.4117213
27794,2006,.2713256
27794,2007,-.296899
27794,2008,-.3595922
27794,2009,-.2581871
27794,2010,-.1423585
27794,2011,-.1284582
27794,2012,-.3133323
27794,2013,-.2634763
27794,2014,-.3152776
27794,2015,-.5093613
27794,2016,-.6209229
27802,2015,-.5363069
27803,2015,.1170485
27803,2016,-.0796283
27810,2002,-.3843653
27810,2003,-.4761468
27810,2004,-1.438175
27810,2007,-1.417371
27810,2008,-.0924483
27810,2009,.131264
27810,2010,.2403133
27810,2011,.3480062
27810,2012,.3627088
27810,2013,.4031194
27810,2014,.5186414
27816,1994,.1387403
27816,1995,.1143748
27816,1996,.1404422
27816,1997,.1610322
27816,1998,-.1102966
27816,1999,-.2628067
27816,2000,-.652876
27816,2001,-.5992921
27816,2002,-.407579
27816,2003,-.9091555
27816,2004,-.5219203
27816,2005,-.5067467
27816,2006,-.0013388
27816,2007,-.2407173
27816,2008,-1.772633
27816,2009,-.5028896
27816,2010,-1.299982
27821,1993,-.0816169
27821,1994,-.0446246
27821,1995,-.0478547
27821,1996,-.0046035
27821,1997,.0125468
27821,1998,-.005603
27822,1994,-.3594151
27822,1995,-.4185333
27822,1996,-.3443805
27822,1997,-.2961819
27822,1998,-.3142244
27822,1999,-.2115235
27822,2000,-.2406759
27822,2001,-.1595598
27822,2002,-.2815783
27822,2003,-.2378907
27822,2004,-.1431761
27822,2005,-.092311
27822,2006,-.139193
27822,2007,-.2283528
27823,1995,-.2809784
27823,1998,-.3148655
27823,1999,-.4105107
27823,2000,-.2624099
27823,2001,-.115599
27823,2005,-1.595968
27823,2006,-.87546
27823,2007,-.5460992
27823,2008,-.3366809
27823,2009,-.4059898
27823,2010,-.384458
27823,2011,-.3980921
27823,2012,-.479681
27823,2013,-.4477939
27823,2014,-.5409742
27823,2015,-.5277023
27823,2016,-.2632321
27825,1999,-1.070117
27825,2004,-.4703037
27825,2005,-.9565121
27825,2006,-1.319008
27825,2007,-1.506522
27828,1995,-.1447145
27828,1996,-.950604
27828,1997,-.0386292
27828,1998,.179578
27828,1999,.1942719
27828,2000,.2103719
27828,2001,.146795
27828,2002,-.1950775
27828,2003,.0260491
27828,2004,.0169193
27828,2005,-.0294416
27828,2006,-.207504
27828,2007,-.2440329
27828,2008,.3357784
27828,2009,.048607
27828,2010,-.3141537
27828,2011,-.5866516
27828,2012,-.6048895
27828,2013,-.5142568
27828,2014,-.2595498
27828,2015,-.259971
27828,2016,-.4148862
27836,1995,-1.159871
27842,1995,-.1918792
27842,1996,-.5226976
27842,1997,-.4179737
27842,1998,-.1662334
27842,1999,-.0245794
27842,2000,.02424
27842,2001,-.0034973
27842,2002,-.0425678
27842,2003,-.1118966
27842,2004,-.0819173
27843,1993,-.3961154
27843,1994,-.4651756
27843,1995,-.511351
27843,1996,-.6697773
27843,1997,-.7335321
27843,1998,-.8589939
27843,1999,-.7680621
27845,1995,.4733964
27845,1996,.7768704
27845,1997,.8144776
27845,1998,.790329
27845,1999,.6565074
27845,2000,.2814199
27845,2001,.4652859
27845,2002,.2393974
27845,2003,.29723
27845,2004,.2071839
27845,2005,.1774662
27845,2006,-.2023634
27845,2007,-.1296657
27845,2008,-.0008476
27845,2009,-.1857826
27845,2010,-.1161163
27845,2011,.0060246
27845,2012,-.2983896
27845,2013,-.074095
27845,2014,.2476636
27845,2015,.5431288
27845,2016,.9718559
27846,1990,.0417756
27846,1991,-.1779832
27846,1992,-.2514703
27846,1993,-.2984824
27846,1994,-.1565113
27846,1995,-.3064638
27846,1996,-.2177046
27846,1997,-.1736611
27846,1998,-.2473243
27855,2001,-.8838202
27855,2002,-1.030484
27866,1969,-.4214542
27866,1970,-.3571826
27866,1971,-.2284185
27866,1972,-.320309
27866,1973,-.3568651
27866,1974,-.6894668
27866,1975,-.5810455
27866,1976,-.5437837
27866,1977,-.4051773
27866,1978,-.5551774
27866,1979,-.3101813
27866,1980,-.4545612
27866,1981,-.4473618
27866,1982,-.6504542
27866,1983,-.333384
27869,1994,-.1861231
27869,1995,-.3654511
27869,1996,-.4240756
27869,1997,-.9667647
27873,1995,.1942196
27873,1996,-.019119
27874,2015,-.900264
27874,2016,-.8270282
27879,1995,-1.683013
27879,1998,-.4297198
27882,2003,-.2552239
27882,2004,-.3005237
27882,2005,-.4379602
27882,2006,-.356582
27882,2007,-.7106097
27893,1995,-.7584585
27894,1998,-1.785614
27895,1993,.2191848
27895,1994,-.2193585
27895,1995,-.6202211
27895,1996,-.5291098
27895,1997,-.481546
27895,1998,-.7658171
27898,1998,1.124489
27903,1995,.8356008
27903,1996,.6460294
27903,1997,.2282932
27906,1996,-.4586893
27906,1997,-.2819805
27906,1998,-.601752
27906,1999,-1.332455
27906,2000,-.9717804
27906,2001,-.9320678
27906,2002,-.6965201
27906,2003,-.4470893
27906,2004,-.3791389
27906,2005,-.2534955
27906,2006,-.3723097
27906,2007,-.6508
27906,2008,-.7073266
27906,2009,-1.055221
27906,2010,-1.14762
27906,2011,-1.302164
27906,2012,-1.26308
27906,2013,-1.254038
27906,2014,-1.389529
27906,2015,-1.530942
27906,2016,-1.47332
27908,1995,-.3135459
27908,1996,-.2675931
27908,1997,-.3169517
27908,1998,-.3375785
27908,1999,-.3726861
27908,2000,-.4844513
27908,2001,-.5459667
27908,2002,-.4872395
27908,2003,-.5235029
27908,2004,-.5785235
27909,2016,-1.724889
27910,1993,-1.481304
27913,2003,-2.266585
27919,1993,-.1833628
27919,1994,.4963727
27921,2000,-1.148943
27921,2001,-1.230141
27921,2002,-1.298259
27921,2003,-1.351592
27923,1995,-.0385711
27923,1996,-.0318298
27923,1997,.0605678
27923,1998,.035813
27923,1999,-.1604686
27923,2000,-.2485521
27923,2001,-.1595811
27923,2002,-.5214293
27924,1995,-.660542
27924,1996,-.4543101
27924,1997,-.164
27924,1998,-.2067076
27924,1999,-.2819629
27924,2000,-.3023927
27924,2001,-.532261
27924,2002,-.3373661
27924,2003,-.4043397
27924,2004,-.5303395
27925,2000,-.465072
27925,2001,-.5393442
27925,2002,-.4895102
27925,2003,-.3511717
27925,2004,-.0466209
27925,2005,-.1512854
27925,2006,-.2106489
27925,2007,-.3160276
27925,2008,-.5309113
27925,2009,-.8394628
27925,2010,-.7250589
27925,2011,-.9262192
27925,2014,-.664578
27925,2015,-.5231412
27925,2016,-.0688382
27926,1994,-.4535301
27928,1995,-.6469833
27928,1996,-.3837813
27928,1997,-.3158097
27928,1998,-.3718661
27928,1999,-.2181527
27928,2000,-.2519804
27928,2001,.3407485
27928,2002,.2962868
27928,2003,.3505799
27928,2004,.3220218
27928,2005,.340793
27928,2006,.2876175
27928,2007,.2999821
27928,2008,.2726518
27928,2009,.210498
27928,2010,.2889159
27928,2011,.3892155
27928,2012,.4750924
27928,2013,.5544916
27928,2014,.6499979
27928,2015,.4091189
27928,2016,.583977
27930,1994,-.03886
27930,1995,-.0958785
27930,1996,-.16458
27930,1997,-.1718114
27930,1998,-.3490711
27930,1999,-.4930424
27930,2000,-.7056584
27930,2001,-.6415773
27930,2002,-.5762439
27933,1995,.2209739
27933,1996,-.2681541
27933,1997,-.4903046
27936,1995,-.1882201
27936,1996,-.2407747
27936,1997,-.2969398
27936,1998,-.3558471
27936,1999,-.2419071
27936,2000,-.0953961
27936,2001,-.2444381
27936,2002,-.2245611
27936,2003,-.2735801
27936,2004,-.3137215
27936,2005,-.4382292
27936,2006,-.3712778
27936,2007,-.3339182
27936,2008,-.362993
27936,2009,-.4761722
27936,2010,-.3981341
27936,2011,-.3483831
27936,2012,-.3773364
27936,2013,-.2694251
27936,2014,-.3914067
27936,2015,-.4896421
27936,2016,-.4799482
27937,1995,-.3772906
27937,1996,-.308932
27937,1997,-.2101745
27937,1998,-.1441551
27937,1999,-.1481468
27937,2000,-.146457
27937,2001,-.1988868
27937,2002,-.2198819
27937,2003,-.1290333
27937,2004,-.135943
27937,2005,-.1678501
27937,2006,-.2870572
27937,2007,-.4272445
27937,2008,-.5480443
27937,2009,-.7452689
27937,2010,-.7444099
27937,2011,-.7519759
27937,2012,-.697163
27937,2013,-.5816341
27937,2014,-.5662425
27938,1995,-.6254839
27938,1996,-.4399733
27938,1997,-.2892239
27938,1998,-.2070337
27938,1999,-.2540315
27938,2000,-.3287616
27938,2001,-.3774213
27938,2002,-.3026842
27938,2003,-.2917783
27938,2004,-.3579735
27938,2005,-.3375217
27938,2006,-.261091
27938,2007,-.266892
27938,2008,-.4259329
27938,2009,-.5114875
27938,2010,-.4491073
27938,2011,-.3872181
27938,2012,-.3709021
27938,2013,-.3818614
27938,2014,-.3773592
27938,2015,-.3667862
27938,2016,-.3963395
27940,1993,.4784929
27940,1994,.3423545
27943,1993,-.2527249
27957,1995,-.2694326
27957,1996,-.2386505
27957,1997,-.2270009
27958,1995,-.1109259
27960,1995,-.4978907
27960,1996,-.4725708
27960,1997,-.4572763
27960,1998,-.3386487
27960,1999,-.108215
27960,2000,-.2034701
27960,2001,-.3580275
27960,2002,-.4679177
27960,2003,-.4808743
27960,2004,-.4997149
27960,2005,-.559801
27960,2006,-.5169861
27960,2007,-.5241573
27960,2008,-.5124168
27960,2009,-.4696719
27960,2010,-.5183587
27960,2011,-.5355561
27960,2012,-.5315579
27960,2013,-.4654847
27960,2014,-.3338162
27960,2015,-.2356916
27960,2016,-.232565
27961,1995,-.2101537
27961,1996,-.3782695
27961,1997,-.2249262
27961,1998,-.3384858
27961,1999,-.2239035
27961,2000,-.2956502
27961,2001,-.3581329
27961,2002,-.4483469
27961,2003,-.4480282
27961,2004,-.4842783
27961,2005,-.3065968
27965,1994,.1652467
27965,1995,.2055473
27965,1996,.2299136
27965,1997,.1327662
27965,1998,.3077775
27965,1999,.180778
27965,2000,.2359109
27965,2001,.2739513
27965,2002,.39978
27965,2003,.2201364
27965,2004,.2183804
27965,2005,.1669207
27965,2006,.202192
27965,2007,.1394151
27965,2008,-.0505993
27965,2009,-.063949
27965,2010,-.0318093
27965,2011,-.0490925
27965,2012,-.1105956
27965,2013,.0743111
27965,2014,.0010248
27965,2015,-.0383242
27965,2016,.0504426
27971,2002,-1.047143
27971,2003,-1.204661
27971,2004,-1.007193
27971,2005,-1.218029
27971,2006,-1.370579
27980,1995,-.2801755
27980,1996,-.2957952
27980,1997,-.2545576
27980,1998,-.188067
27980,1999,-.2812608
27980,2000,-.358492
27980,2001,-.250203
27980,2002,.0093458
27980,2003,-.0922782
27980,2004,-.219476
